frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
989,1.978000,9.428837,1982.450,804.385,12.677198,25.685518,-11.074517,-3.434429,-7.594769,5.006176,-7.509435,-1.040042,-3.976684,5.773645,-1.355207,5.439323,0.974222,6.295339,-2.532911,2.278266,-1.954289,3.073799,-2.810013,0.881239
990,1.980000,9.500829,1954.988,794.553,12.640886,25.652435,-11.069687,-3.414545,-7.409788,5.039312,-7.773520,-1.247431,-3.998933,5.844803,-1.421369,5.432788,1.027074,6.343649,-2.706233,2.207470,-1.843827,3.052238,-3.038696,0.604720
991,1.982000,9.550690,1938.815,794.540,12.557812,25.557758,-11.050291,-3.360308,-7.241174,5.049506,-8.043838,-1.364517,-4.002184,5.951514,-1.391229,5.416927,1.075300,6.425180,-2.812920,2.147588,-1.692406,3.025085,-3.238198,0.329423
992,1.984000,9.577342,1936.699,805.908,12.490980,25.435421,-11.019598,-3.274120,-7.101558,5.051504,-8.302999,-1.376859,-3.978878,6.116865,-1.239916,5.411857,1.115152,6.540527,-2.848433,2.098567,-1.526812,2.977132,-3.401355,0.083116
993,1.986000,9.584379,1949.354,827.276,12.504763,25.324318,-10.999813,-3.185831,-7.006245,5.071898,-8.529038,-1.297788,-3.940427,6.338708,-0.969706,5.426921,1.131108,6.682614,-2.814919,2.063211,-1.377421,2.880536,-3.546050,-0.116387
994,1.988000,9.577995,1975.195,854.420,12.645103,25.262501,-11.023170,-3.146755,-6.980087,5.136368,-8.699052,-1.161560,-3.924034,6.573654,-0.627573,5.455071,1.105334,6.841827,-2.714259,2.051903,-1.267971,2.724900,-3.680035,-0.238679
995,1.990000,9.564388,2010.158,881.518,12.901311,25.260509,-11.107362,-3.195858,-7.045222,5.252166,-8.792902,-0.993072,-3.951720,6.769193,-0.285331,5.483636,1.040360,7.005330,-2.562900,2.062453,-1.207943,2.540580,-3.783039,-0.254089
996,1.992000,9.547290,2048.736,903.445,13.220724,25.323263,-11.218035,-3.309504,-7.187073,5.411901,-8.812726,-0.816182,-4.027744,6.890016,-0.010535,5.492326,0.939282,7.138015,-2.403522,2.084670,-1.179122,2.394959,-3.822947,-0.158089
997,1.994000,9.526691,2086.011,917.617,13.526262,25.436615,-11.316912,-3.443344,-7.375418,5.594716,-8.781260,-0.654371,-4.134061,6.947812,0.186183,5.485569,0.827351,7.222358,-2.258966,2.134495,-1.138414,2.354199,-3.784381,0.016121
998,1.996000,9.499291,2119.227,924.325,13.752606,25.582047,-11.382235,-3.558506,-7.577082,5.787215,-8.706271,-0.516969,-4.242815,6.973938,0.318921,5.470831,0.730772,7.251112,-2.142036,2.216944,-1.081630,2.424562,-3.684780,0.222039
999,1.998000,9.460288,2148.090,925.787,13.859125,25.742645,-11.406790,-3.630697,-7.768053,5.977516,-8.583022,-0.406221,-4.334553,6.991670,0.402910,5.451470,0.666846,7.227139,-2.049099,2.330141,-1.029686,2.577558,-3.548944,0.420007
1000,2.000000,9.405751,2173.903,924.776,13.830080,25.906723,-11.385950,-3.643831,-7.927532,6.157328,-8.404463,-0.321007,-4.401574,7.006209,0.450612,5.424457,0.630261,7.147104,-1.981593,2.454526,-1.018605,2.766623,-3.410144,0.567077
1001,2.002000,9.335001,2198.100,923.563,13.676353,26.070248,-11.316570,-3.591363,-8.039255,6.318129,-8.175918,-0.264736,-4.447568,7.000230,0.464046,5.381104,0.598829,7.004618,-1.948805,2.567407,-1.067407,2.964234,-3.285344,0.641384
1002,2.004000,9.251653,2220.946,923.478,13.421969,26.222145,-11.208267,-3.482708,-8.092397,6.450254,-7.915163,-0.239974,-4.470181,6.952364,0.441072,5.318370,0.557533,6.806479,-1.961489,2.657193,-1.168707,3.162508,-3.177502,0.646007
1003,2.006000,9.162776,2240.931,924.842,13.109066,26.358257,-11.066113,-3.328701,-8.070332,6.549922,-7.644585,-0.248046,-4.463787,6.843016,0.369871,5.228700,0.493714,6.565578,-2.039495,2.713482,-1.306185,3.356945,-3.085900,0.601110
1004,2.008000,9.076512,2255.199,926.997,12.790058,26.485453,-10.882262,-3.133304,-7.958215,6.615440,-7.387766,-0.289733,-4.430335,6.661786,0.236836,5.101678,0.395572,6.302111,-2.195096,2.725473,-1.464221,3.541056,-3.004636,0.537810
1005,2.010000,8.998840,2261.712,928.867,12.496035,26.601990,-10.655526,-2.908337,-7.763057,6.648005,-7.166652,-0.355485,-4.381387,6.426483,0.054246,4.947309,0.269928,6.056689,-2.403004,2.695329,-1.622661,3.706798,-2.921039,0.489091
1006,2.012000,8.931796,2261.132,929.832,12.235243,26.706348,-10.387436,-2.676659,-7.508320,6.660795,-6.998161,-0.425030,-4.342730,6.171269,-0.149776,4.784237,0.130138,5.856687,-2.621203,2.623588,-1.770147,3.833981,-2.822423,0.491068
1007,2.014000,8.874387,2256.937,930.261,12.001648,26.802094,-10.086455,-2.475055,-7.225858,6.673416,-6.892797,-0.482462,-4.351110,5.929089,-0.338527,4.643453,0.002297,5.714223,-2.792232,2.532741,-1.893609,3.906727,-2.697422,0.575354
1008,2.016000,8.825757,2253.964,931.407,11.792013,26.903606,-9.766536,-2.340272,-6.936965,6.709090,-6.840862,-0.524316,-4.441954,5.716311,-0.472307,4.561101,-0.089432,5.625785,-2.863514,2.471769,-1.980042,3.926013,-2.539163,0.757766
1009,2.018000,8.787667,2255.818,934.557,11.599838,27.012262,-9.456110,-2.296279,-6.652874,6.778345,-6.816332,-0.558295,-4.637350,5.531262,-0.520675,4.562655,-0.136471,5.574788,-2.815337,2.487919,-2.025290,3.902458,-2.355109,1.019836
1010,2.020000,8.763021,2263.807,940.359,11.405060,27.090269,-9.201599,-2.352127,-6.388613,6.867336,-6.791360,-0.596035,-4.936356,5.358740,-0.483752,4.638432,-0.150537,5.532891,-2.670376,2.593296,-2.032398,3.847804,-2.166439,1.311108
1011,2.022000,8.752691,2277.263,948.443,11.193153,27.088394,-9.051442,-2.501438,-6.173909,6.946504,-6.750945,-0.648107,-5.303545,5.193192,-0.392219,4.745749,-0.150423,5.486740,-2.455575,2.779665,-1.989600,3.790035,-1.991880,1.575747
1012,2.024000,8.753169,2294.431,957.777,10.980023,26.979317,-9.044856,-2.721070,-6.032986,6.989646,-6.705334,-0.726323,-5.666815,5.049320,-0.300191,4.819586,-0.154941,5.446960,-2.191314,3.009291,-1.880028,3.768668,-1.849521,1.762442
1013,2.026000,8.757453,2313.472,967.370,10.797488,26.757957,-9.197557,-2.964646,-5.960143,6.993938,-6.694420,-0.853108,-5.942405,4.950251,-0.257056,4.822493,-0.165048,5.440622,-1.908092,3.206291,-1.699935,3.821809,-1.749682,1.841062
1014,2.028000,8.758817,2332.496,976.789,10.661139,26.454033,-9.449280,-3.152385,-5.916450,6.999500,-6.734369,-1.027877,-6.073359,4.908012,-0.266904,4.791318,-0.156578,5.480251,-1.648381,3.298978,-1.486412,3.922886,-1.717485,1.803436
1015,2.030000,8.755356,2348.033,985.951,10.571150,26.140657,-9.682232,-3.223700,-5.875031,7.039140,-6.812332,-1.218561,-6.057796,4.916174,-0.302638,4.787012,-0.102317,5.551836,-1.453746,3.264711,-1.303493,3.995217,-1.767981,1.675868
1016,2.032000,8.752350,2354.481,994.827,10.501199,25.853188,-9.854403,-3.223446,-5.873512,7.073620,-6.949053,-1.409861,-5.943433,4.959322,-0.341307,4.848676,0.036860,5.669910,-1.321259,3.142680,-1.180605,4.011079,-1.863183,1.521918
1017,2.034000,8.761075,2345.002,1002.568,10.455213,25.623875,-9.964595,-3.219484,-5.948417,7.060343,-7.158439,-1.585329,-5.778797,5.019510,-0.392694,4.961395,0.269422,5.850062,-1.239340,2.975119,-1.123127,3.984929,-1.960292,1.381956
1018,2.036000,8.792617,2315.745,1006.946,10.457079,25.477205,-10.023132,-3.251457,-6.107208,6.990772,-7.423498,-1.710962,-5.581252,5.089605,-0.486870,5.062085,0.549653,6.084870,-1.202627,2.790678,-1.119865,3.949348,-2.032585,1.252753
1019,2.038000,8.849610,2270.777,1005.463,10.533195,25.435059,-10.020639,-3.311663,-6.330405,6.878058,-7.713557,-1.748582,-5.343327,5.176233,-0.638335,5.081530,0.797227,6.337782,-1.215239,2.600743,-1.153425,3.935860,-2.056335,1.122325
1020,2.040000,8.923097,2221.160,997.746,10.675781,25.484381,-9.948944,-3.356663,-6.574811,6.745178,-7.998772,-1.679876,-5.067394,5.278082,-0.824882,5.008847,0.968334,6.578625,-1.276705,2.409345,-1.212429,3.949606,-2.016908,0.995976
1021,2.042000,8.996696,2178.334,986.497,10.835335,25.570557,-9.832462,-3.341773,-6.784220,6.613450,-8.254353,-1.517375,-4.788966,5.370497,-1.007327,4.884936,1.066177,6.795760,-1.378454,2.219834,-1.294406,3.968238,-1.921619,0.892231
1022,2.044000,9.053856,2149.180,975.655,10.975146,25.658237,-9.718869,-3.248772,-6.906419,6.499819,-8.448792,-1.279087,-4.554900,5.425009,-1.147375,4.756675,1.098970,6.979272,-1.512165,2.044621,-1.386794,3.974826,-1.796151,0.827994
1023,2.046000,9.082448,2136.095,968.336,11.092312,25.758778,-9.653232,-3.097623,-6.902158,6.433512,-8.538141,-0.980279,-4.404864,5.421150,-1.213383,4.662336,1.069836,7.115371,-1.668122,1.910430,-1.461576,3.969518,-1.673785,0.810109
1024,2.048000,9.076116,2139.000,966.094,11.183915,25.895376,-9.666469,-2.948816,-6.772396,6.438945,-8.499086,-0.650281,-4.366606,5.339054,-1.202390,4.621428,0.984936,7.197522,-1.827424,1.855011,-1.486579,3.965451,-1.575567,0.842155
1025,2.050000,9.035020,2156.351,968.752,11.222744,26.067337,-9.751532,-2.859660,-6.558733,6.500849,-8.347422,-0.318250,-4.424170,5.170186,-1.151404,4.615288,0.857470,7.241027,-1.961657,1.895968,-1.460232,3.962806,-1.511192,0.922081
1026,2.052000,8.966142,2184.952,974.515,11.189233,26.253450,-9.858586,-2.849609,-6.314869,6.564473,-8.121737,-0.006180,-4.524495,4.916014,-1.119758,4.593293,0.702812,7.272142,-2.044583,2.019915,-1.404594,3.954098,-1.486399,1.041376
1027,2.054000,8.882537,2219.117,980.331,11.099605,26.422146,-9.939554,-2.915900,-6.088642,6.576692,-7.853477,0.262100,-4.614591,4.594931,-1.139515,4.523213,0.541629,7.305550,-2.063751,2.199631,-1.337235,3.932660,-1.518166,1.176366
1028,2.056000,8.800637,2250.718,982.816,10.987761,26.549595,-9.983348,-3.037593,-5.927150,6.523871,-7.564302,0.472684,-4.666348,4.252069,-1.210284,4.412074,0.391653,7.336614,-2.028986,2.403302,-1.269131,3.888906,-1.626851,1.290475
1029,2.058000,8.735076,2271.215,979.545,10.872446,26.624939,-10.013618,-3.183897,-5.878181,6.427353,-7.277801,0.626566,-4.679875,3.949681,-1.312378,4.292629,0.261448,7.350503,-1.964974,2.606483,-1.204148,3.823074,-1.800395,1.364717
1030,2.060000,8.692352,2276.086,970.049,10.759295,26.655228,-10.046417,-3.329809,-5.965200,6.314198,-7.018146,0.721770,-4.672570,3.726891,-1.421425,4.189411,0.148632,7.325132,-1.898369,2.797129,-1.142299,3.754603,-1.985851,1.416649
1031,2.062000,8.668031,2268.262,955.789,10.640535,26.658941,-10.085072,-3.469069,-6.175433,6.207015,-6.804735,0.756469,-4.656393,3.592324,-1.514141,4.114474,0.050694,7.250843,-1.841329,2.972814,-1.088543,3.707254,-2.125372,1.470973
1032,2.064000,8.650987,2256.256,939.330,10.507551,26.662613,-10.123217,-3.601829,-6.455577,6.134478,-6.647945,0.734770,-4.634171,3.531405,-1.579487,4.072262,-0.030455,7.142642,-1.787846,3.126068,-1.058916,3.696586,-2.178133,1.533856
1033,2.066000,8.631594,2248.645,923.160,10.371334,26.698620,-10.130898,-3.711424,-6.721927,6.142770,-6.529409,0.681521,-4.593137,3.522824,-1.617856,4.068902,-0.095207,7.021180,-1.730404,3.229381,-1.084753,3.714825,-2.134836,1.583584
1034,2.068000,8.606591,2250.320,909.028,10.233356,26.760525,-10.079155,-3.793603,-6.922098,6.248942,-6.425156,0.620172,-4.534275,3.530435,-1.644520,4.119187,-0.143444,6.896748,-1.666257,3.262665,-1.178071,3.748051,-1.997591,1.614775
1035,2.070000,8.578955,2262.147,897.948,10.073199,26.790260,-9.970252,-3.878370,-7.061816,6.411802,-6.337785,0.545030,-4.495415,3.497225,-1.690153,4.229218,-0.168427,6.775106,-1.594069,3.240201,-1.307015,3.798379,-1.763242,1.657605
1036,2.072000,8.555237,2282.249,890.391,9.901855,26.748596,-9.819700,-3.982265,-7.145584,6.585353,-6.285049,0.438203,-4.514493,3.388375,-1.778160,4.375352,-0.165806,6.659329,-1.529021,3.177907,-1.437183,3.871750,-1.448316,1.735463
1037,2.074000,8.542992,2306.821,886.219,9.767933,26.627388,-9.665504,-4.098558,-7.158555,6.741504,-6.287694,0.279482,-4.604740,3.216137,-1.907025,4.507105,-0.139687,6.547005,-1.501082,3.076382,-1.558082,3.960440,-1.104990,1.847023
1038,2.076000,8.548288,2330.597,885.004,9.721214,26.423201,-9.578854,-4.219927,-7.096474,6.857883,-6.363650,0.051821,-4.756558,3.034118,-2.044575,4.580772,-0.088177,6.451833,-1.517038,2.955766,-1.656426,4.054410,-0.791045,1.978431
1039,2.078000,8.573401,2348.229,886.399,9.790867,26.151630,-9.604622,-4.326623,-6.991990,6.902661,-6.508461,-0.233555,-4.957807,2.882878,-2.164739,4.570168,-0.017388,6.388431,-1.565837,2.844739,-1.724823,4.127767,-0.543345,2.126709
1040,2.080000,8.616586,2355.832,889.768,9.981104,25.858067,-9.725697,-4.388907,-6.901724,6.840093,-6.698669,-0.535257,-5.200631,2.755483,-2.277451,4.470057,0.056800,6.363428,-1.637464,2.746591,-1.778977,4.136646,-0.380150,2.301930
1041,2.082000,8.673617,2351.857,893.883,10.272147,25.597389,-9.894730,-4.390974,-6.861030,6.662811,-6.926013,-0.825050,-5.480349,2.619287,-2.412481,4.299592,0.111857,6.366635,-1.735410,2.636106,-1.842215,4.056169,-0.310225,2.506207
1042,2.084000,8.738724,2337.230,897.176,10.616394,25.400078,-10.070313,-4.341601,-6.873297,6.404939,-7.176433,-1.080845,-5.776656,2.460100,-2.584382,4.093955,0.129742,6.380715,-1.855697,2.506521,-1.907538,3.907568,-0.324150,2.724049
1043,2.086000,8.804585,2315.238,898.336,11.008919,25.346321,-10.164052,-4.215084,-6.877938,6.180957,-7.346210,-1.204623,-5.995507,2.332114,-2.758732,3.910776,0.133669,6.423596,-1.946729,2.408047,-1.933898,3.730236,-0.412835,2.916451
1044,2.088000,8.863341,2290.477,896.715,11.469233,25.531834,-10.074787,-3.967059,-6.794567,6.115589,-7.318513,-1.100130,-6.044846,2.306353,-2.875055,3.815218,0.171009,6.519423,-1.959589,2.389647,-1.891733,3.551412,-0.574780,3.039230
1045,2.090000,8.908343,2267.259,892.224,11.839693,25.781017,-9.952451,-3.768775,-6.756196,6.095501,-7.217268,-0.915795,-6.052617,2.284490,-2.991986,3.769052,0.207413,6.602965,-1.936565,2.423898,-1.789908,3.404600,-0.757249,3.133937
1046,2.092000,8.934591,2249.299,885.333,12.073515,26.044653,-9.824854,-3.655950,-6.779669,6.097404,-7.076357,-0.709427,-6.058473,2.248598,-3.109191,3.770470,0.235737,6.630411,-1.908869,2.482891,-1.644751,3.302774,-0.941596,3.199852
1047,2.094000,8.938810,2239.811,876.953,12.185044,26.330885,-9.673233,-3.611497,-6.844412,6.122240,-6.890174,-0.486224,-6.048335,2.215555,-3.222415,3.804409,0.241627,6.574421,-1.892322,2.546453,-1.476881,3.241917,-1.125634,3.229794
1048,2.096000,8.920020,2241.427,867.888,12.180532,26.622032,-9.505152,-3.622869,-6.940714,6.158480,-6.655834,-0.243947,-5.996305,2.209141,-3.332016,3.849463,0.211453,6.436221,-1.886360,2.606822,-1.306697,3.213236,-1.302182,3.236014
1049,2.098000,8.880069,2255.788,858.368,12.064337,26.885784,-9.344444,-3.673987,-7.054045,6.201025,-6.368080,0.016808,-5.880484,2.251778,-3.429208,3.897908,0.146915,6.246159,-1.881572,2.660882,-1.160161,3.198149,-1.462218,3.246366
1050,2.100000,8.823445,2282.775,847.947,11.843885,27.088013,-9.220621,-3.744241,-7.166637,6.253816,-6.027322,0.285306,-5.697870,2.354310,-3.503958,3.945385,0.054642,6.042869,-1.873539,2.700648,-1.067585,3.171108,-1.595941,3.290136
1051,2.102000,8.756848,2319.635,835.804,11.534901,27.202862,-9.159455,-3.815770,-7.266796,6.323751,-5.648898,0.546258,-5.459709,2.519365,-3.547190,3.983116,-0.059760,5.856236,-1.866644,2.711837,-1.052584,3.112437,-1.687164,3.385766
1052,2.104000,8.688750,2360.490,821.532,11.159142,27.215405,-9.171803,-3.876489,-7.353319,6.415224,-5.263101,0.792868,-5.183539,2.738142,-3.555132,3.996694,-0.193909,5.702378,-1.870456,2.681479,-1.124110,3.017164,-1.721206,3.537091
1053,2.106000,8.628622,2397.181,806.039,10.747561,27.127817,-9.244167,-3.921037,-7.439861,6.513677,-4.910729,1.025963,-4.894188,2.985948,-3.524669,3.978407,-0.342460,5.589858,-1.890304,2.605717,-1.274432,2.892601,-1.698755,3.735674
1054,2.108000,8.584705,2421.659,791.730,10.347330,26.980350,-9.327208,-3.931512,-7.540672,6.581690,-4.647124,1.218040,-4.656623,3.205944,-3.469893,3.921781,-0.497339,5.534395,-1.912341,2.512352,-1.460226,2.773780,-1.621628,3.966933
1055,2.110000,8.561829,2429.611,781.044,10.024482,26.852665,-9.348718,-3.883422,-7.667689,6.572996,-4.536301,1.304856,-4.565973,3.321770,-3.420591,3.822902,-0.629450,5.580015,-1.886723,2.479734,-1.595172,2.713233,-1.492000,4.200575
1056,2.112000,8.561163,2422.024,774.794,9.806402,26.781635,-9.281067,-3.779119,-7.820929,6.494677,-4.583778,1.276108,-4.648827,3.320197,-3.373855,3.700209,-0.699905,5.743918,-1.808377,2.543590,-1.636433,2.717505,-1.341941,4.393919
1057,2.114000,8.581390,2403.190,772.396,9.678489,26.746426,-9.154499,-3.663366,-7.998672,6.397426,-4.746534,1.174755,-4.871059,3.240658,-3.299178,3.593255,-0.671344,6.003936,-1.712873,2.692350,-1.583206,2.774796,-1.206497,4.510911
1058,2.116000,8.619152,2377.948,773.032,9.640846,26.743931,-8.989993,-3.571304,-8.173155,6.362659,-4.944249,1.075329,-5.181803,3.119882,-3.182778,3.527363,-0.555511,6.281103,-1.663911,2.884769,-1.462052,2.884174,-1.095198,4.534580
1059,2.118000,8.668209,2350.684,776.248,9.715359,26.810051,-8.781139,-3.497971,-8.282773,6.472427,-5.085150,1.058847,-5.516914,2.997841,-3.023466,3.520379,-0.407562,6.475327,-1.722446,3.063557,-1.327194,3.025321,-1.016780,4.445644
1060,2.120000,8.719853,2324.752,781.852,9.848995,26.896915,-8.598577,-3.487537,-8.347653,6.681275,-5.193457,1.105302,-5.852998,2.886580,-2.850917,3.574733,-0.275953,6.555915,-1.860957,3.238383,-1.176027,3.210503,-0.920587,4.315089
1061,2.122000,8.764774,2301.934,789.798,9.996725,26.978409,-8.469492,-3.540091,-8.393345,6.904772,-5.335906,1.148039,-6.158242,2.809904,-2.675324,3.691768,-0.176088,6.547106,-2.027577,3.402196,-1.029733,3.401266,-0.805792,4.199891
1062,2.124000,8.794641,2282.733,799.971,10.154222,27.073750,-8.360369,-3.623087,-8.429550,7.076139,-5.552550,1.116192,-6.395017,2.795535,-2.476460,3.880130,-0.088830,6.491014,-2.193430,3.502903,-0.948278,3.525666,-0.736669,4.094851
1063,2.126000,8.803529,2267.177,811.883,10.290178,27.147964,-8.260596,-3.725868,-8.438864,7.179112,-5.804729,0.980294,-6.531367,2.828209,-2.276502,4.086853,-0.029219,6.396904,-2.334542,3.520009,-0.943736,3.583717,-0.742002,3.992735
1064,2.128000,8.789387,2255.596,824.570,10.383125,27.179882,-8.170363,-3.838746,-8.393793,7.228776,-6.018522,0.764239,-6.542962,2.882022,-2.118526,4.244946,-0.030394,6.248061,-2.433822,3.456680,-1.022003,3.591045,-0.829060,3.887997
1065,2.130000,8.755192,2248.809,836.580,10.430899,27.190372,-8.113211,-3.956257,-8.314041,7.224796,-6.166047,0.509915,-6.437160,2.945804,-2.035823,4.330555,-0.105210,6.043002,-2.474804,3.330327,-1.199298,3.539852,-0.990203,3.793588
1066,2.132000,8.709134,2247.929,846.048,10.442900,27.207417,-8.113779,-4.063478,-8.226909,7.172717,-6.244921,0.261230,-6.237073,3.026073,-2.031340,4.353661,-0.246618,5.800133,-2.451134,3.162686,-1.473428,3.424392,-1.197222,3.721426
1067,2.134000,8.663185,2254.042,850.997,10.426619,27.233555,-8.180842,-4.138515,-8.139119,7.095250,-6.258301,0.050305,-5.976478,3.129152,-2.078197,4.341710,-0.430458,5.554983,-2.370319,2.979062,-1.802456,3.265374,-1.396639,3.676663
1068,2.136000,8.630132,2267.256,849.839,10.401920,27.272137,-8.292393,-4.161638,-8.047441,7.026152,-6.207730,-0.102379,-5.707474,3.234115,-2.156033,4.318649,-0.626053,5.344207,-2.258405,2.794771,-2.128940,3.095960,-1.526767,3.658921
1069,2.138000,8.619238,2285.444,842.340,10.409229,27.352283,-8.407427,-4.133533,-7.956329,6.991298,-6.095022,-0.183358,-5.499670,3.294996,-2.264727,4.297809,-0.801069,5.200830,-2.143393,2.613361,-2.405024,2.956823,-1.538053,3.666895
1070,2.140000,8.632240,2304.616,830.186,10.482758,27.508522,-8.488443,-4.075178,-7.879627,6.992333,-5.928582,-0.182086,-5.407991,3.280910,-2.401278,4.281581,-0.933804,5.143984,-2.034500,2.445042,-2.594623,2.885059,-1.421625,3.690128
1071,2.142000,8.662932,2320.972,816.226,10.609028,27.730148,-8.531162,-4.023272,-7.845330,7.005891,-5.730909,-0.089225,-5.436371,3.204775,-2.539800,4.258172,-1.030335,5.171068,-1.914723,2.327899,-2.665118,2.900192,-1.222553,3.701844
1072,2.144000,8.700728,2332.713,802.770,10.743113,27.968647,-8.551608,-4.008200,-7.879695,7.011418,-5.522496,0.101998,-5.546556,3.093401,-2.653884,4.192527,-1.122192,5.253955,-1.771809,2.295840,-2.611319,2.983915,-1.026468,3.665817
1073,2.146000,8.735650,2340.049,790.506,10.839543,28.166636,-8.566160,-4.037938,-7.990017,7.003531,-5.307710,0.386829,-5.689643,2.961831,-2.732061,4.049556,-1.226680,5.366169,-1.604620,2.354747,-2.456341,3.097423,-0.903214,3.577273
1074,2.148000,8.761303,2343.742,778.897,10.865693,28.282711,-8.584997,-4.099668,-8.157270,6.976283,-5.089369,0.734439,-5.825184,2.819868,-2.778901,3.819808,-1.329346,5.491610,-1.421401,2.479796,-2.238876,3.205255,-0.875681,3.468911
1075,2.150000,8.774888,2344.648,767.323,10.814386,28.314243,-8.607906,-4.169682,-8.335314,6.921960,-4.881158,1.088974,-5.921288,2.683859,-2.815400,3.518813,-1.404700,5.608173,-1.251406,2.614656,-2.012254,3.280524,-0.937010,3.374417
1076,2.152000,8.776331,2343.812,755.930,10.718994,28.304726,-8.627732,-4.220295,-8.465436,6.839586,-4.711759,1.392875,-5.946023,2.578588,-2.875602,3.171272,-1.434498,5.688787,-1.143472,2.687834,-1.838977,3.297797,-1.084578,3.306962
1077,2.154000,8.767195,2342.524,745.981,10.620123,28.297272,-8.650689,-4.236754,-8.511808,6.735791,-4.612910,1.603550,-5.884549,2.521938,-2.992777,2.798561,-1.422493,5.710999,-1.135653,2.655987,-1.758594,3.250445,-1.305507,3.277030
