frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
328,0.656000,1.511343,2180.348,2325.079,-35.499619,10.183489,3.795551,-0.160863,1.350560,1.331510,-2.174967,-2.512607,0.640367,0.840935,-0.048078,-1.733387,-0.200797,0.993233,0.817759,-0.461662,-1.287082,0.157725,0.981657,-0.118313
329,0.658000,1.445842,2156.992,2362.191,-36.012001,9.993554,3.966975,-0.130584,1.052767,0.893284,-2.050738,-2.221694,0.617756,0.654598,0.095836,-1.589007,-0.045022,0.917147,0.664043,-0.610871,-1.362654,0.165894,0.523435,-0.283930
330,0.660000,1.391315,2134.908,2394.609,-36.521339,9.802000,4.159773,-0.102558,0.741675,0.468374,-1.877780,-1.869297,0.643114,0.547207,0.253242,-1.424326,0.064818,0.797684,0.491876,-0.710481,-1.325642,0.219355,0.023143,-0.473340
331,0.662000,1.353354,2114.905,2415.980,-36.967979,9.661254,4.393270,-0.086728,0.418786,0.077887,-1.688098,-1.488009,0.710497,0.539083,0.429437,-1.236931,0.126916,0.635257,0.326484,-0.732965,-1.179704,0.321489,-0.426894,-0.641447
332,0.664000,1.335415,2097.919,2421.148,-37.289394,9.631780,4.699370,-0.070487,0.083688,-0.270968,-1.529272,-1.147341,0.759708,0.579127,0.598414,-1.051515,0.130049,0.433536,0.185823,-0.675670,-0.941901,0.482363,-0.724809,-0.719958
333,0.666000,1.338108,2083.984,2408.551,-37.460716,9.727633,5.086699,-0.037069,-0.267225,-0.581871,-1.427044,-0.890776,0.734076,0.583481,0.723017,-0.886497,0.079775,0.202139,0.073411,-0.557768,-0.642470,0.693615,-0.825018,-0.692982
334,0.668000,1.358229,2072.673,2382.692,-37.506413,9.887518,5.506802,0.003994,-0.629815,-0.847508,-1.368164,-0.713895,0.623303,0.520259,0.796016,-0.742684,-0.007606,-0.044337,-0.003642,-0.404062,-0.335348,0.898037,-0.752518,-0.589646
335,0.670000,1.389621,2063.517,2352.972,-37.457359,10.045395,5.917421,0.047827,-0.982891,-1.056505,-1.331179,-0.593420,0.445959,0.398931,0.800175,-0.640891,-0.116281,-0.288254,-0.049428,-0.250238,-0.065801,1.050349,-0.546379,-0.443749
336,0.672000,1.425085,2056.212,2329.854,-37.342957,10.157439,6.293024,0.092593,-1.302950,-1.202549,-1.301103,-0.495838,0.242482,0.251356,0.726827,-0.590250,-0.213177,-0.500823,-0.073004,-0.130972,0.155171,1.144943,-0.256949,-0.298250
337,0.674000,1.457043,2051.977,2321.995,-37.194576,10.194761,6.598478,0.128620,-1.572155,-1.290346,-1.281914,-0.393321,0.058733,0.111255,0.602854,-0.564807,-0.262004,-0.647767,-0.071780,-0.068753,0.330155,1.194365,0.054250,-0.198530
338,0.676000,1.480188,2052.114,2333.110,-37.027355,10.159115,6.809109,0.160018,-1.768436,-1.328396,-1.292562,-0.283024,-0.089817,-0.017437,0.452913,-0.550386,-0.267576,-0.721443,-0.045251,-0.070221,0.464577,1.221071,0.347750,-0.154421
339,0.678000,1.492925,2056.941,2361.254,-36.857193,10.061956,6.920060,0.202122,-1.879054,-1.330444,-1.342306,-0.168584,-0.210708,-0.147145,0.289446,-0.544184,-0.251854,-0.738343,-0.004933,-0.126151,0.568123,1.241928,0.592340,-0.162366
340,0.680000,1.496810,2065.682,2400.334,-36.703362,9.918900,6.954492,0.276102,-1.903759,-1.311115,-1.418607,-0.050034,-0.321160,-0.290937,0.109264,-0.554370,-0.236973,-0.726213,0.025383,-0.215300,0.656255,1.268976,0.765484,-0.213590
341,0.682000,1.495308,2076.639,2442.122,-36.586369,9.739886,6.940166,0.389815,-1.856077,-1.283880,-1.500080,0.072041,-0.435945,-0.451701,-0.093973,-0.587920,-0.231309,-0.703765,0.025352,-0.309724,0.745251,1.316974,0.862338,-0.293670
342,0.684000,1.492812,2087.102,2477.918,-36.511749,9.547688,6.905272,0.536551,-1.757734,-1.257044,-1.567514,0.198044,-0.554275,-0.615018,-0.311306,-0.637974,-0.227794,-0.676428,-0.009437,-0.384752,0.843185,1.395247,0.893679,-0.385999
343,0.686000,1.492667,2094.922,2501.437,-36.469795,9.376385,6.867065,0.689265,-1.645734,-1.245852,-1.618887,0.324186,-0.663010,-0.759914,-0.523123,-0.688788,-0.219040,-0.650709,-0.073449,-0.430406,0.946503,1.497455,0.880820,-0.473139
344,0.688000,1.495678,2100.025,2511.412,-36.450668,9.244286,6.816678,0.794482,-1.577569,-1.284642,-1.679841,0.427967,-0.757576,-0.875646,-0.713958,-0.730549,-0.215439,-0.643023,-0.162731,-0.453291,1.041757,1.602118,0.846226,-0.540331
345,0.690000,1.500030,2104.573,2511.814,-36.437134,9.164835,6.753887,0.818894,-1.586636,-1.390693,-1.773065,0.487378,-0.835446,-0.953122,-0.863313,-0.752423,-0.229761,-0.656375,-0.263760,-0.457982,1.114765,1.678358,0.799155,-0.587122
346,0.692000,1.502473,2112.044,2509.963,-36.419914,9.131606,6.690547,0.760754,-1.674859,-1.555232,-1.909352,0.485979,-0.896147,-0.989940,-0.955211,-0.748545,-0.267951,-0.665785,-0.345682,-0.440422,1.156297,1.701033,0.743834,-0.618409
347,0.694000,1.500541,2125.032,2512.840,-36.399292,9.123306,6.649923,0.646532,-1.820950,-1.746573,-2.072477,0.433255,-0.923014,-0.981045,-0.978863,-0.717225,-0.330139,-0.633925,-0.378791,-0.402556,1.163643,1.669394,0.698152,-0.621265
348,0.696000,1.493601,2144.131,2524.473,-36.380478,9.118381,6.659931,0.518265,-1.992772,-1.931272,-2.223264,0.369602,-0.880159,-0.920463,-0.930221,-0.653899,-0.410153,-0.533714,-0.351948,-0.355421,1.149389,1.610754,0.685203,-0.565503
349,0.698000,1.482668,2167.804,2545.220,-36.372940,9.099387,6.731508,0.410932,-2.160391,-2.095243,-2.330996,0.335204,-0.739746,-0.815041,-0.819549,-0.549682,-0.488815,-0.348566,-0.267973,-0.312221,1.132664,1.554708,0.705692,-0.432548
350,0.700000,1.469341,2193.103,2572.781,-36.377815,9.064079,6.847300,0.341418,-2.295046,-2.234802,-2.384555,0.350829,-0.495675,-0.682185,-0.676549,-0.405017,-0.539785,-0.077261,-0.142924,-0.285966,1.116421,1.508576,0.736182,-0.234595
351,0.702000,1.455342,2216.474,2603.275,-36.373672,9.035710,6.973080,0.316216,-2.359225,-2.331939,-2.378374,0.418250,-0.158227,-0.531410,-0.534388,-0.234493,-0.543803,0.255248,-0.008012,-0.285465,1.080823,1.447313,0.735947,-0.018950
352,0.704000,1.441309,2236.091,2633.311,-36.336983,9.032320,7.054844,0.318952,-2.329009,-2.363978,-2.316335,0.501318,0.230505,-0.357412,-0.407633,-0.065852,-0.508382,0.593148,0.101922,-0.301744,1.006272,1.333888,0.672942,0.165570
353,0.706000,1.426291,2253.201,2661.424,-36.267578,9.043567,7.035108,0.309207,-2.218618,-2.319787,-2.205943,0.541667,0.598300,-0.151401,-0.286577,0.074728,-0.459317,0.875666,0.167836,-0.304874,0.898732,1.155189,0.552997,0.303909
354,0.708000,1.408217,2271.476,2688.274,-36.192757,9.045458,6.898858,0.256320,-2.072814,-2.212833,-2.051789,0.515482,0.879913,0.071495,-0.167621,0.173693,-0.413396,1.066694,0.178566,-0.283904,0.781480,0.940798,0.415822,0.398093
355,0.710000,1.385257,2294.517,2715.011,-36.141518,9.026888,6.678053,0.159796,-1.933555,-2.075185,-1.862918,0.448224,1.041249,0.267428,-0.064202,0.231431,-0.378076,1.153573,0.131028,-0.256931,0.677271,0.745687,0.310915,0.453784
356,0.712000,1.357258,2323.475,2741.344,-36.115105,9.001669,6.419424,0.044407,-1.814866,-1.938950,-1.655742,0.385704,1.078097,0.392469,0.018290,0.257052,-0.366457,1.128337,0.042667,-0.246406,0.591965,0.612965,0.274175,0.481215
357,0.714000,1.326713,2355.277,2764.442,-36.101414,8.985811,6.153894,-0.060362,-1.713390,-1.831021,-1.447104,0.372115,1.019630,0.438080,0.103876,0.271892,-0.381557,0.994234,-0.050344,-0.263834,0.513201,0.557004,0.319364,0.493857
358,0.716000,1.298563,2382.469,2779.558,-36.097507,8.982712,5.898577,-0.133798,-1.623459,-1.761153,-1.242787,0.435109,0.923259,0.444140,0.236103,0.306874,-0.393268,0.778521,-0.114930,-0.311555,0.420174,0.556515,0.432583,0.507032
359,0.718000,1.279144,2395.113,2781.482,-36.100269,8.993616,5.669677,-0.162613,-1.540349,-1.715337,-1.042108,0.560748,0.833153,0.458970,0.433243,0.375895,-0.357097,0.516682,-0.136933,-0.372433,0.314108,0.581215,0.588356,0.548803
360,0.720000,1.276144,2382.581,2764.308,-36.088787,9.031256,5.489073,-0.125355,-1.449649,-1.665683,-0.846631,0.697166,0.753620,0.493319,0.657753,0.455941,-0.263468,0.220165,-0.138257,-0.434853,0.201555,0.597049,0.742889,0.630718
361,0.722000,1.295524,2339.781,2723.830,-36.019947,9.128922,5.391352,0.017720,-1.317700,-1.580353,-0.656824,0.798293,0.677002,0.529358,0.841429,0.508824,-0.141300,-0.119438,-0.172080,-0.516793,0.069427,0.557641,0.819015,0.716241
362,0.724000,1.338343,2271.836,2660.433,-35.877571,9.287373,5.375295,0.271085,-1.138010,-1.467093,-0.490005,0.837998,0.604916,0.556656,0.933809,0.517231,-0.011584,-0.477752,-0.267059,-0.626634,-0.072751,0.457217,0.770525,0.773260
363,0.726000,1.399654,2192.505,2580.477,-35.682381,9.463917,5.387995,0.585864,-0.937399,-1.369571,-0.385199,0.802062,0.547687,0.586938,0.911149,0.477699,0.124006,-0.790466,-0.416589,-0.755717,-0.186566,0.339763,0.604169,0.786787
364,0.728000,1.469972,2117.474,2494.813,-35.451393,9.623913,5.371941,0.904263,-0.730441,-1.313305,-0.381238,0.687652,0.524640,0.650592,0.771476,0.381406,0.267853,-0.987382,-0.606851,-0.902412,-0.249728,0.249331,0.342207,0.722694
365,0.730000,1.537574,2058.446,2415.710,-35.219685,9.737206,5.298734,1.180321,-0.529798,-1.291319,-0.485469,0.500910,0.531887,0.759136,0.543305,0.225331,0.404020,-1.029587,-0.809328,-1.048963,-0.270860,0.211045,0.043278,0.580518
366,0.732000,1.591272,2020.937,2353.323,-35.037354,9.785641,5.178552,1.390105,-0.352970,-1.278797,-0.671192,0.254605,0.540013,0.892616,0.278929,0.025309,0.501683,-0.926410,-0.990692,-1.166728,-0.283241,0.218143,-0.221209,0.403286
367,0.734000,1.622142,2005.766,2314.225,-34.947594,9.764549,5.024874,1.517565,-0.214126,-1.256958,-0.904466,-0.033450,0.527268,1.025440,0.033193,-0.189435,0.540466,-0.722501,-1.133180,-1.239873,-0.317613,0.242405,-0.418084,0.231535
368,0.736000,1.624930,2010.868,2301.076,-34.973339,9.684126,4.843367,1.553272,-0.110542,-1.209975,-1.142889,-0.332111,0.496158,1.145265,-0.145573,-0.389766,0.513452,-0.478601,-1.224340,-1.262003,-0.385152,0.255651,-0.553375,0.084588
369,0.738000,1.598785,2033.030,2313.233,-35.108788,9.573386,4.650785,1.507169,-0.021636,-1.119416,-1.333928,-0.590727,0.474090,1.252456,-0.225653,-0.552888,0.427013,-0.246115,-1.245300,-1.223300,-0.467072,0.253196,-0.642596,-0.035607
370,0.740000,1.548006,2068.397,2347.034,-35.329956,9.461687,4.477109,1.405330,0.070470,-0.978437,-1.437896,-0.760997,0.492246,1.347027,-0.200235,-0.660027,0.307007,-0.046927,-1.175096,-1.107361,-0.520657,0.255384,-0.690252,-0.133978
371,0.742000,1.482455,2111.937,2395.068,-35.605968,9.361121,4.346709,1.272170,0.165479,-0.800503,-1.447317,-0.822875,0.564114,1.424394,-0.089929,-0.709560,0.175627,0.106747,-1.018918,-0.916682,-0.516273,0.272943,-0.705641,-0.228664
372,0.744000,1.417801,2156.065,2444.869,-35.896996,9.267286,4.261481,1.112984,0.239632,-0.621770,-1.397151,-0.796559,0.673127,1.478851,0.066278,-0.718916,0.041309,0.209870,-0.800486,-0.666210,-0.437525,0.311011,-0.688050,-0.326703
373,0.746000,1.372499,2191.881,2481.235,-36.136719,9.188985,4.215480,0.925165,0.268477,-0.479353,-1.341971,-0.723383,0.783589,1.510368,0.226242,-0.705836,-0.087240,0.278717,-0.548502,-0.383001,-0.290025,0.362019,-0.633331,-0.419988
374,0.748000,1.360656,2213.844,2493.013,-36.225777,9.177734,4.216723,0.720353,0.253438,-0.401388,-1.352240,-0.671113,0.845487,1.515576,0.346639,-0.688490,-0.201661,0.345826,-0.289604,-0.098536,-0.094381,0.411535,-0.543004,-0.488922
375,0.750000,1.385566,2223.838,2479.416,-36.068699,9.299865,4.272339,0.529003,0.235409,-0.390029,-1.490361,-0.717217,0.824915,1.490974,0.380816,-0.703004,-0.309291,0.435119,-0.053706,0.158470,0.133169,0.460647,-0.415729,-0.498358
376,0.752000,1.438548,2230.258,2450.048,-35.669617,9.525879,4.318931,0.355642,0.263093,-0.414013,-1.764536,-0.889885,0.755926,1.473617,0.318435,-0.775412,-0.409104,0.562611,0.126462,0.349383,0.365287,0.506859,-0.282073,-0.463666
377,0.754000,1.504092,2242.787,2418.187,-35.114517,9.761272,4.259901,0.178526,0.365409,-0.424930,-2.131015,-1.163161,0.713031,1.522026,0.183149,-0.911677,-0.482980,0.741609,0.229569,0.432965,0.566944,0.550225,-0.192092,-0.458619
378,0.756000,1.566919,2268.218,2393.773,-34.506214,9.947350,4.072550,-0.001985,0.539541,-0.390099,-2.519846,-1.488313,0.721954,1.633446,-0.003470,-1.107503,-0.535210,0.945500,0.258311,0.411740,0.713209,0.583393,-0.165611,-0.510683
379,0.758000,1.616797,2309.438,2380.219,-33.946037,10.060734,3.789810,-0.174023,0.749407,-0.311673,-2.869115,-1.811251,0.765921,1.768056,-0.205314,-1.334010,-0.580038,1.127854,0.245262,0.338688,0.796729,0.589741,-0.183422,-0.575029
380,0.760000,1.649945,2365.591,2374.972,-33.493011,10.106765,3.437465,-0.332218,0.976008,-0.191888,-3.149911,-2.099116,0.833982,1.915052,-0.374215,-1.563660,-0.622060,1.273705,0.233466,0.258099,0.819215,0.568720,-0.210051,-0.600853
381,0.762000,1.666989,2433.110,2372.866,-33.175087,10.101789,3.031264,-0.480753,1.209450,-0.038252,-3.361786,-2.343840,0.915923,2.079273,-0.470234,-1.778795,-0.664480,1.387969,0.252834,0.186255,0.779904,0.525114,-0.220290,-0.559243
382,0.764000,1.671066,2505.794,2368.801,-33.001362,10.070547,2.607072,-0.615383,1.433120,0.131319,-3.506276,-2.537671,1.006789,2.267491,-0.474862,-1.960618,-0.700674,1.478269,0.308762,0.121209,0.680701,0.469104,-0.204354,-0.448646
383,0.766000,1.666491,2574.882,2359.565,-32.964344,10.040680,2.221582,-0.718371,1.627765,0.299797,-3.577749,-2.669525,1.109215,2.487615,-0.394543,-2.093230,-0.716489,1.548656,0.386400,0.056150,0.527920,0.411433,-0.163461,-0.288508
384,0.768000,1.657623,2629.970,2345.242,-33.041351,10.031271,1.929354,-0.771996,1.780697,0.462972,-3.569784,-2.740204,1.218429,2.743864,-0.253893,-2.175943,-0.708456,1.596704,0.466795,-0.009045,0.326221,0.346382,-0.106298,-0.103341
385,0.770000,1.648147,2660.993,2329.489,-33.198986,10.047150,1.771233,-0.766359,1.891510,0.628022,-3.482698,-2.765829,1.308975,3.019137,-0.099052,-2.230771,-0.691854,1.614135,0.534207,-0.068533,0.084059,0.252213,-0.044152,0.086045
386,0.772000,1.640401,2661.133,2317.976,-33.402245,10.076798,1.763796,-0.703864,1.969168,0.801204,-3.330088,-2.771517,1.338353,3.265960,0.002968,-2.293782,-0.687915,1.595215,0.580791,-0.107901,-0.167063,0.114630,0.021388,0.276048
387,0.774000,1.635446,2628.551,2315.415,-33.614471,10.106227,1.899433,-0.596283,2.027293,0.980584,-3.136263,-2.777644,1.272299,3.426431,-0.007207,-2.387050,-0.701892,1.542588,0.603061,-0.108943,-0.371896,-0.055660,0.098426,0.478838
388,0.776000,1.633200,2567.319,2323.034,-33.803192,10.125836,2.145353,-0.465777,2.071111,1.156600,-2.925544,-2.788141,1.107135,3.463247,-0.140136,-2.494997,-0.718597,1.461909,0.596648,-0.064203,-0.477410,-0.229172,0.182108,0.691231
389,0.778000,1.632533,2486.759,2338.377,-33.948441,10.132221,2.454832,-0.335087,2.092895,1.312508,-2.714756,-2.782832,0.877256,3.375950,-0.349044,-2.573956,-0.723246,1.357310,0.561726,0.012179,-0.465444,-0.377826,0.243857,0.876660
390,0.780000,1.631626,2398.890,2357.143,-34.040848,10.136803,2.790949,-0.210795,2.081219,1.421242,-2.519636,-2.725148,0.647148,3.198914,-0.557474,-2.574872,-0.708326,1.235708,0.507558,0.089549,-0.358191,-0.487439,0.248161,0.982067
391,0.782000,1.628632,2315.112,2374.976,-34.086979,10.163115,3.139101,-0.080156,2.038805,1.461433,-2.357392,-2.589093,0.476659,2.975592,-0.707506,-2.471213,-0.664542,1.111099,0.442754,0.135497,-0.192125,-0.547197,0.183309,0.973701
392,0.784000,1.622358,2244.086,2388.691,-34.115257,10.221913,3.487599,0.071116,1.989480,1.430924,-2.244226,-2.376496,0.397976,2.739998,-0.784126,-2.269272,-0.572185,1.008254,0.360968,0.119483,0.004063,-0.539349,0.068241,0.849428
393,0.786000,1.612718,2190.682,2396.418,-34.166245,10.296961,3.808080,0.240500,1.953502,1.328501,-2.196582,-2.115240,0.409198,2.508865,-0.808295,-2.004231,-0.420306,0.951257,0.240828,0.011724,0.203807,-0.454539,-0.071212,0.618050
394,0.788000,1.600789,2155.569,2396.820,-34.270283,10.363567,4.067697,0.416712,1.932781,1.147051,-2.218116,-1.838370,0.486151,2.288548,-0.808198,-1.717532,-0.213828,0.953014,0.064052,-0.199618,0.385325,-0.300880,-0.208997,0.306118
395,0.790000,1.589397,2134.887,2388.135,-34.428215,10.406393,4.239817,0.597884,1.931427,0.887625,-2.297933,-1.571134,0.602915,2.086437,-0.800564,-1.438098,0.036754,1.013757,-0.171326,-0.498689,0.533390,-0.103922,-0.314278,-0.032331
396,0.792000,1.581219,2123.507,2370.415,-34.625347,10.413992,4.314215,0.795087,1.965912,0.571147,-2.412437,-1.332490,0.738520,1.912470,-0.790910,-1.180313,0.316749,1.115893,-0.448710,-0.835849,0.648742,0.092107,-0.367590,-0.332123
397,0.794000,1.577491,2117.866,2347.112,-34.847790,10.378586,4.308307,1.015219,2.041335,0.232209,-2.530989,-1.143022,0.866124,1.780076,-0.766090,-0.942381,0.592428,1.216532,-0.733078,-1.134279,0.739522,0.224683,-0.373268,-0.533019
398,0.796000,1.577448,2117.646,2324.646,-35.072250,10.301502,4.244742,1.239680,2.148119,-0.081209,-2.635847,-1.036198,0.957956,1.708525,-0.707080,-0.726953,0.812060,1.275402,-0.976666,-1.336589,0.799578,0.246456,-0.339221,-0.602392
399,0.798000,1.578806,2125.452,2309.926,-35.274902,10.186481,4.143022,1.440050,2.268408,-0.327987,-2.722544,-1.030436,1.002416,1.697388,-0.620365,-0.544830,0.935761,1.271900,-1.141407,-1.424744,0.817462,0.144902,-0.272833,-0.546296
400,0.800000,1.579325,2144.235,2307.146,-35.442719,10.043335,4.026612,1.595187,2.378082,-0.493074,-2.792302,-1.117658,0.998870,1.716108,-0.534061,-0.404354,0.953944,1.204848,-1.211684,-1.409921,0.784927,-0.068491,-0.185528,-0.388792
401,0.802000,1.577677,2175.015,2316.527,-35.583061,9.884437,3.923023,1.694324,2.442766,-0.592876,-2.843370,-1.260290,0.952218,1.709448,-0.482852,-0.303450,0.896081,1.086102,-1.200277,-1.313954,0.700764,-0.373016,-0.100701,-0.159443
402,0.804000,1.573582,2215.784,2334.578,-35.710899,9.725349,3.852783,1.733722,2.424470,-0.657498,-2.872043,-1.409849,0.869426,1.623230,-0.489418,-0.226801,0.817402,0.928858,-1.141501,-1.157068,0.572318,-0.737927,-0.042602,0.111911
403,0.806000,1.567226,2262.221,2355.739,-35.826263,9.591642,3.822948,1.716398,2.299756,-0.706264,-2.877581,-1.529984,0.764829,1.444010,-0.543480,-0.148887,0.763945,0.728341,-1.077053,-0.944535,0.427861,-1.108313,-0.013763,0.395956
404,0.808000,1.559161,2309.094,2374.548,-35.900105,9.521721,3.833310,1.663455,2.082126,-0.738910,-2.862038,-1.590632,0.675647,1.204937,-0.609911,-0.027622,0.768009,0.454350,-1.051307,-0.665650,0.321544,-1.403928,0.023773,0.681065
405,0.810000,1.550504,2352.089,2387.226,-35.898266,9.535973,3.861828,1.611207,1.830192,-0.744379,-2.839672,-1.575452,0.646024,0.937062,-0.684973,0.174311,0.861026,0.080749,-1.095832,-0.312170,0.299033,-1.572858,0.113578,0.974918
406,0.812000,1.541811,2391.207,2393.194,-35.842213,9.598616,3.861760,1.566915,1.592409,-0.715863,-2.832203,-1.512363,0.682557,0.650926,-0.811194,0.426957,1.049345,-0.369754,-1.218838,0.073241,0.354729,-1.623755,0.241707,1.256974
407,0.814000,1.533230,2431.575,2395.085,-35.786491,9.668655,3.819163,1.507303,1.365689,-0.656090,-2.830437,-1.435050,0.768881,0.374601,-1.005575,0.654129,1.292318,-0.836392,-1.400657,0.418479,0.456431,-1.585606,0.358188,1.482780
408,0.816000,1.524545,2483.678,2398.295,-35.759701,9.731090,3.754472,1.413855,1.125302,-0.588759,-2.798572,-1.331060,0.896796,0.127620,-1.250951,0.803957,1.520362,-1.278142,-1.605950,0.686225,0.572985,-1.507377,0.412966,1.633033
409,0.818000,1.515818,2560.739,2408.510,-35.763084,9.768330,3.679225,1.283474,0.860949,-0.549178,-2.711263,-1.169035,1.065029,-0.087472,-1.515604,0.866637,1.672364,-1.661439,-1.794051,0.863350,0.683091,-1.421112,0.385575,1.711426
410,0.820000,1.510435,2670.791,2426.547,-35.789066,9.755783,3.603718,1.146114,0.600982,-0.554337,-2.556537,-0.916938,1.276888,-0.266314,-1.749210,0.881488,1.724087,-1.953891,-1.936423,0.936677,0.777267,-1.318137,0.301037,1.738147
411,0.822000,1.516129,2808.577,2446.019,-35.829910,9.681087,3.557794,1.062618,0.394141,-0.603514,-2.319420,-0.530231,1.533087,-0.410797,-1.892195,0.922825,1.674816,-2.149270,-2.014152,0.913894,0.860472,-1.173242,0.212329,1.747588
412,0.824000,1.541474,2953.002,2457.801,-35.877998,9.547986,3.563348,1.073494,0.276445,-0.689853,-2.005941,0.006885,1.817376,-0.530350,-1.913040,1.038798,1.527253,-2.266638,-2.016983,0.822005,0.932001,-0.977125,0.172153,1.770795
413,0.826000,1.591279,3073.299,2457.024,-35.910469,9.397720,3.632406,1.181399,0.266756,-0.793064,-1.659780,0.637312,2.089363,-0.633731,-1.824650,1.223453,1.292575,-2.336016,-1.947659,0.700484,0.964906,-0.770689,0.200607,1.824725
414,0.828000,1.663130,3144.309,2446.184,-35.877731,9.307917,3.768987,1.366269,0.369047,-0.893684,-1.352307,1.256274,2.304128,-0.716402,-1.642586,1.453656,1.004681,-2.375441,-1.810378,0.589674,0.906403,-0.631544,0.287580,1.917142
415,0.830000,1.747456,3159.461,2431.269,-35.766468,9.304800,3.942796,1.576876,0.545736,-1.001095,-1.153164,1.775084,2.438495,-0.775344,-1.383589,1.705270,0.723039,-2.381440,-1.622007,0.512546,0.719398,-0.613921,0.405718,2.037903
416,0.832000,1.831159,3129.983,2416.726,-35.609608,9.357430,4.123830,1.761964,0.728841,-1.150021,-1.102088,2.163973,2.502803,-0.827654,-1.085241,1.962952,0.528885,-2.331698,-1.411852,0.477490,0.419558,-0.711298,0.525687,2.151736
417,0.834000,1.902106,3073.579,2404.875,-35.423046,9.448437,4.315727,1.899601,0.863037,-1.368488,-1.215174,2.405830,2.496119,-0.912142,-0.805567,2.201082,0.469026,-2.187449,-1.167713,0.500609,0.056123,-0.869490,0.647675,2.217798
418,0.836000,1.951774,3005.018,2396.983,-35.213917,9.565910,4.523259,1.989090,0.933563,-1.636609,-1.461783,2.496012,2.416458,-1.059491,-0.609182,2.362812,0.505974,-1.937531,-0.856972,0.587439,-0.319944,-1.008967,0.818062,2.225798
